id_registro,edad,ingresos_mensuales,monto_credito,historial_crediticio,plazo_meses,cuota_mensual,tipo_empleo,numero_dependientes,antiguedad_laboral_meses,atrasos_previos,ratio_deuda_ingreso,presion_financiera,capacidad_pago,nivel_crediticio,puntaje_riesgo_financiero,moroso,norm_edad,norm_ingresos_mensuales,norm_monto_credito,norm_historial_crediticio,norm_plazo_meses,norm_cuota_mensual,norm_numero_dependientes,norm_antiguedad_laboral_meses,norm_atrasos_previos,norm_ratio_deuda_ingreso,norm_presion_financiera,norm_capacidad_pago,norm_puntaje_riesgo_financiero
2997,56,2407.42,6677.1,509.0,24,965.07,Dependiente,2,50,2,0.4009,0.1156,742.35,Bajo,44.14,0,0.7451,0.207,0.1722,0.3786,0.4286,0.6271,0.4,0.267,0.5,0.3389,0.0434,0.2708,0.2467
2998,47,2628.97,10929.34,777.0,24,687.11,Informal,4,148,1,0.2614,0.1732,541.86,Excelente,14.45,1,0.5686,0.2466,0.3759,0.8761,0.4286,0.3751,0.8,0.8239,0.25,0.2075,0.0677,0.2454,0.1348
2999,67,2166.25,6256.49,583.0,24,498.25,Dependiente,2,76,3,0.23,0.1203,968.0,Medio,32.04,1,0.9608,0.164,0.1521,0.516,0.4286,0.2038,0.4,0.4148,0.75,0.178,0.0454,0.2993,0.2011
3000,43,1843.49,8499.43,790.0,6,726.66,Informal,1,58,0,0.3942,0.7684,766.83,Excelente,68.33,1,0.4902,0.1063,0.2595,0.9002,0.0,0.4109,0.2,0.3125,0.0,0.3326,0.3184,0.2739,0.3379
3001,24,4071.74,5166.46,819.0,18,770.06,Independiente,2,52,0,0.1891,0.0705,2601.68,Excelente,-9.08,0,0.1176,0.5041,0.0999,0.954,0.2857,0.4503,0.4,0.2784,0.0,0.1395,0.0244,0.5061,0.0462
3002,20,3002.66,9881.85,305.0,6,577.53,Dependiente,0,104,3,0.1923,0.5485,2425.13,Bajo,73.18,1,0.0392,0.3133,0.3257,0.0,0.0,0.2757,0.0,0.5739,0.75,0.1425,0.2258,0.4838,0.3561
3003,55,2337.33,7494.67,651.0,24,757.87,Dependiente,2,8,1,0.3242,0.1336,879.46,Medio,24.93,0,0.7255,0.1945,0.2114,0.6422,0.4286,0.4392,0.4,0.0284,0.25,0.2667,0.051,0.2881,0.1743
3004,30,1384.91,11745.37,583.0,48,585.96,Informal,4,106,0,0.4231,0.1767,-601.05,Medio,31.36,0,0.2353,0.0245,0.4149,0.516,1.0,0.2833,0.8,0.5852,0.0,0.3598,0.0692,0.1007,0.1986
3005,53,3857.11,13987.77,759.0,24,491.91,Dependiente,0,161,0,0.1275,0.1511,3365.2,Excelente,-8.21,0,0.6863,0.4658,0.5223,0.8426,0.4286,0.1981,0.0,0.8977,0.0,0.0815,0.0584,0.6028,0.0495
3006,53,1749.47,12530.12,540.0,18,715.19,Dependiente,1,127,2,0.4088,0.3979,684.28,Bajo,65.0,1,0.6863,0.0896,0.4525,0.4362,0.2857,0.4005,0.2,0.7045,0.5,0.3463,0.1623,0.2634,0.3253
3007,57,1522.69,9811.44,665.0,18,742.57,Informal,5,58,0,0.4877,0.358,-969.88,Medio,49.84,1,0.7647,0.0491,0.3223,0.6682,0.2857,0.4254,1.0,0.3125,0.0,0.4206,0.1455,0.054,0.2682
3008,19,2001.48,13237.5,392.0,12,501.07,Dependiente,1,9,3,0.2503,0.5512,1150.41,Bajo,77.3,1,0.0196,0.1345,0.4864,0.1615,0.1429,0.2064,0.2,0.0341,0.75,0.1971,0.2269,0.3224,0.3717
3009,41,1699.05,6492.21,501.0,12,392.84,Independiente,0,63,1,0.2312,0.3184,1306.21,Bajo,35.5,0,0.451,0.0806,0.1634,0.3638,0.1429,0.1082,0.0,0.3409,0.25,0.1791,0.1288,0.3422,0.2142
3010,19,4437.42,5230.89,499.0,24,926.59,Dependiente,2,113,0,0.2088,0.0491,2810.83,Bajo,2.96,0,0.0196,0.5694,0.103,0.3601,0.4286,0.5922,0.4,0.625,0.0,0.158,0.0154,0.5326,0.0916
3011,46,3039.95,9515.17,806.0,36,846.84,Dependiente,3,119,2,0.2786,0.0869,1143.11,Excelente,16.59,0,0.549,0.3199,0.3081,0.9299,0.7143,0.5199,0.6,0.6591,0.5,0.2237,0.0313,0.3215,0.1429
3012,46,2209.08,8605.48,628.0,48,572.69,Dependiente,2,132,2,0.2592,0.0812,936.39,Medio,21.1,0,0.549,0.1716,0.2646,0.5995,1.0,0.2713,0.4,0.733,0.5,0.2055,0.0289,0.2953,0.1599
3013,42,1955.08,15075.17,646.0,12,375.47,Informal,1,35,0,0.192,0.6426,1229.61,Medio,44.18,1,0.4706,0.1263,0.5744,0.6329,0.1429,0.0925,0.2,0.1818,0.0,0.1422,0.2654,0.3325,0.2469
3014,31,2350.05,11408.35,488.0,24,636.42,Independiente,0,27,1,0.2708,0.2023,1713.63,Bajo,31.29,1,0.2549,0.1968,0.3988,0.3397,0.4286,0.3291,0.0,0.1364,0.25,0.2164,0.0799,0.3937,0.1983
3015,27,3223.21,19819.64,806.0,48,383.72,Dependiente,2,67,1,0.119,0.1281,2139.49,Excelente,-3.21,0,0.1765,0.3527,0.8016,0.9299,1.0,0.1,0.4,0.3636,0.25,0.0734,0.0487,0.4476,0.0683
3016,51,2049.1,17980.15,480.0,12,627.67,Independiente,3,106,1,0.3063,0.7312,371.43,Bajo,76.16,1,0.6471,0.1431,0.7135,0.3248,0.1429,0.3212,0.6,0.5852,0.25,0.2498,0.3027,0.2238,0.3674
3017,39,3031.52,14985.19,440.0,24,598.99,Independiente,3,103,3,0.1976,0.206,1382.53,Bajo,40.92,1,0.4118,0.3184,0.5701,0.2506,0.4286,0.2952,0.6,0.5682,0.75,0.1475,0.0815,0.3518,0.2346
3018,64,2038.44,13849.68,593.0,6,649.63,Dependiente,3,17,0,0.3187,1.1324,338.81,Medio,98.46,1,0.902,0.1411,0.5157,0.5345,0.0,0.3411,0.6,0.0795,0.0,0.2615,0.4717,0.2197,0.4514
3019,57,3811.98,19047.64,445.0,24,558.68,Dependiente,3,155,2,0.1466,0.2082,2203.3,Bajo,26.93,0,0.7647,0.4578,0.7646,0.2598,0.4286,0.2586,0.6,0.8636,0.5,0.0994,0.0824,0.4557,0.1819
3020,58,2970.15,7092.65,666.0,48,1376.2727999999997,Independiente,1,33,0,0.4634,0.0497,1243.88,Medio,23.13,0,0.7843,0.3075,0.1921,0.67,1.0,1.0,0.2,0.1705,0.0,0.3977,0.0157,0.3343,0.1676
3021,54,4460.11,9429.22,436.0,12,637.0,Independiente,2,86,1,0.1428,0.1762,3123.11,Bajo,17.5,0,0.7059,0.5735,0.304,0.2431,0.1429,0.3296,0.4,0.4716,0.25,0.0959,0.0689,0.5722,0.1463
3022,42,2040.12,5747.77,363.0,24,659.65,Dependiente,4,32,0,0.3233,0.1174,-19.53,Bajo,26.67,0,0.4706,0.1414,0.1277,0.1077,0.4286,0.3502,0.8,0.1648,0.0,0.2658,0.0442,0.1743,0.1809
3023,62,2917.59,12061.79,681.0,36,525.83,Dependiente,3,3,0,0.1802,0.1148,1341.76,Bueno,-0.09,0,0.8627,0.2981,0.4301,0.6979,0.7143,0.2288,0.6,0.0,0.0,0.1311,0.0431,0.3467,0.0801
3024,19,3135.13,5391.62,416.0,24,577.25,Dependiente,2,34,1,0.1841,0.0717,1857.88,Bajo,14.94,1,0.0196,0.3369,0.1107,0.206,0.4286,0.2754,0.4,0.1761,0.25,0.1347,0.0249,0.412,0.1367
3025,58,3263.79,8790.63,558.0,12,564.66,Dependiente,0,123,0,0.173,0.2244,2699.13,Bajo,10.88,0,0.7843,0.3599,0.2735,0.4696,0.1429,0.264,0.0,0.6818,0.0,0.1243,0.0892,0.5185,0.1214
3026,56,4387.26,8499.43,368.0,12,567.0,Informal,0,143,0,0.1292,0.1614,3820.26,Bajo,8.73,0,0.7451,0.5605,0.2595,0.1169,0.1429,0.2662,0.0,0.7955,0.0,0.0831,0.0627,0.6604,0.1133
3027,44,3042.76,6628.76,493.0,36,692.3,Dependiente,1,163,2,0.2275,0.0605,2000.46,Bajo,21.15,0,0.5098,0.3204,0.1699,0.3489,0.7143,0.3798,0.2,0.9091,0.5,0.1756,0.0202,0.43,0.1601
3028,47,6052.14,9765.61,338.0,48,603.5,Independiente,1,142,2,0.0997,0.0336,5098.64,Bajo,12.77,1,0.5686,0.8577,0.3201,0.0612,1.0,0.2993,0.2,0.7898,0.5,0.0553,0.0089,0.8222,0.1285
3029,39,2871.82,6117.22,448.0,18,632.05,Dependiente,3,41,2,0.2201,0.1183,1189.77,Bajo,28.87,1,0.4118,0.2899,0.1454,0.2654,0.2857,0.3251,0.6,0.2159,0.5,0.1686,0.0446,0.3274,0.1892
3030,39,3236.76,11977.09,665.0,24,652.9,Independiente,5,134,1,0.2017,0.1542,833.86,Medio,11.67,1,0.4118,0.3551,0.426,0.6682,0.4286,0.344,1.0,0.7443,0.25,0.1513,0.0597,0.2824,0.1244
3031,43,4728.31,3080.2244,704.0,18,520.63,Independiente,0,23,1,0.1101,0.0362,4207.68,Bueno,-6.64,0,0.4902,0.6213,0.0,0.7406,0.2857,0.2241,0.0,0.1136,0.25,0.0651,0.01,0.7094,0.0554
3032,68,3050.97,7168.81,411.0,36,673.7,Independiente,5,62,1,0.2208,0.0653,627.27,Bajo,17.83,0,0.9804,0.3219,0.1958,0.1967,0.7143,0.3629,1.0,0.3352,0.25,0.1693,0.0222,0.2562,0.1476
3033,47,2319.21,8073.4,698.0,24,639.58,Dependiente,3,51,0,0.2758,0.145,629.63,Bueno,10.41,0,0.5686,0.1913,0.2391,0.7294,0.4286,0.332,0.6,0.2727,0.0,0.2211,0.0558,0.2565,0.1196
3034,38,3625.14,6315.53,630.0,12,309.22,Independiente,2,7,1,0.0853,0.1452,2615.92,Medio,2.83,0,0.3922,0.4244,0.1549,0.6032,0.1429,0.0324,0.4,0.0227,0.25,0.0417,0.0559,0.5079,0.0911
3035,21,2068.76,9861.98,388.0,36,530.08,Dependiente,5,134,2,0.2562,0.1324,-211.32,Bajo,34.46,1,0.0588,0.1466,0.3248,0.1541,0.7143,0.2327,1.0,0.7443,0.5,0.2026,0.0505,0.15,0.2102
3036,33,2369.3,10272.44,659.0,24,713.58,Informal,0,68,1,0.3012,0.1807,1655.72,Medio,25.08,0,0.2941,0.2002,0.3444,0.657,0.4286,0.3991,0.0,0.3693,0.25,0.245,0.0708,0.3864,0.1749
3037,53,4755.74,9960.7,630.0,12,546.49,Dependiente,5,18,2,0.1149,0.1745,2459.25,Medio,15.95,0,0.6863,0.6262,0.3295,0.6032,0.1429,0.2476,1.0,0.0852,0.5,0.0696,0.0682,0.4881,0.1405
3038,39,3156.55,6201.91,783.0,12,549.41,Independiente,3,38,0,0.1741,0.1637,1557.14,Excelente,-1.45,0,0.4118,0.3408,0.1495,0.8872,0.1429,0.2502,0.6,0.1989,0.0,0.1253,0.0637,0.3739,0.0749
3039,47,2721.81,9801.99,580.0,18,473.15,Independiente,3,75,1,0.1738,0.2001,1198.66,Medio,16.94,1,0.5686,0.2631,0.3219,0.5104,0.2857,0.181,0.6,0.4091,0.25,0.125,0.079,0.3285,0.1442
3040,59,2564.66,14846.95,466.0,6,956.8,Dependiente,2,161,1,0.3731,0.9648,907.86,Bajo,101.17,0,0.8039,0.2351,0.5635,0.2988,0.0,0.6196,0.4,0.8977,0.25,0.3127,0.4011,0.2917,0.4616
3041,27,2879.05,16432.96,827.0,12,574.71,Independiente,0,74,1,0.1996,0.4756,2304.34,Excelente,31.69,1,0.1765,0.2912,0.6394,0.9689,0.1429,0.2731,0.0,0.4034,0.25,0.1493,0.195,0.4685,0.1998
3042,46,3159.2,7902.36,665.0,24,501.96,Informal,3,78,1,0.1589,0.1042,1607.24,Medio,4.33,0,0.549,0.3412,0.2309,0.6682,0.4286,0.2072,0.6,0.4261,0.25,0.111,0.0386,0.3803,0.0967
3043,60,1986.75,11471.7,781.0,48,819.48,Dependiente,3,169,1,0.4125,0.1203,117.27,Excelente,24.82,1,0.8235,0.1319,0.4018,0.8835,1.0,0.4951,0.6,0.9432,0.25,0.3498,0.0454,0.1916,0.1739
3044,56,1754.62,10807.03,690.0,48,553.39,Informal,0,173,1,0.3154,0.1283,1201.23,Bueno,19.32,0,0.7451,0.0905,0.37,0.7146,1.0,0.2538,0.0,0.9659,0.25,0.2584,0.0488,0.3289,0.1532
3045,32,3015.93,9739.11,406.0,24,470.83,Informal,0,160,0,0.1561,0.1346,2545.1,Bajo,7.47,0,0.2745,0.3157,0.3189,0.1875,0.4286,0.1789,0.0,0.892,0.0,0.1084,0.0514,0.499,0.1085
3046,49,2148.3,13774.6,365.0,36,498.45,Independiente,2,178,3,0.232,0.1781,949.85,Bajo,43.88,0,0.6078,0.1608,0.5121,0.1114,0.7143,0.204,0.4,0.9943,0.75,0.1798,0.0697,0.297,0.2457
3047,49,2585.9,16284.04,843.7799999999997,36,507.42,Independiente,0,7,2,0.1962,0.1749,2078.48,Excelente,15.74,1,0.6078,0.2389,0.6323,1.0,0.7143,0.2121,0.0,0.0227,0.5,0.1461,0.0684,0.4399,0.1397
3048,34,2362.12,8499.43,347.0,18,273.49240000000003,Dependiente,2,19,0,0.1158,0.1999,1388.63,Bajo,13.38,0,0.3137,0.1989,0.2595,0.078,0.2857,0.0,0.4,0.0909,0.0,0.0704,0.0789,0.3526,0.1308
3049,68,3180.53,6238.94,657.0,48,742.22,Dependiente,3,138,0,0.2334,0.0409,1388.31,Medio,-1.97,0,0.9804,0.345,0.1513,0.6533,1.0,0.425,0.6,0.767,0.0,0.1812,0.012,0.3525,0.073
3050,51,2386.2,12274.38,545.0,48,798.41,Independiente,2,159,3,0.3346,0.1072,887.79,Bajo,41.59,1,0.6471,0.2032,0.4403,0.4455,1.0,0.476,0.4,0.8864,0.75,0.2765,0.0399,0.2892,0.2371
3051,26,2016.6,14538.87,589.0,48,489.3,Dependiente,2,71,0,0.2426,0.1502,827.3,Medio,11.53,1,0.1569,0.1372,0.5487,0.5271,1.0,0.1957,0.4,0.3864,0.0,0.1898,0.058,0.2815,0.1238
3052,58,3169.15,9330.75,536.0,36,1097.47,Dependiente,2,143,2,0.3463,0.0818,1371.68,Bajo,33.35,0,0.7843,0.343,0.2993,0.4287,0.7143,0.7472,0.4,0.7955,0.5,0.2875,0.0292,0.3504,0.2061
3053,43,2255.07,8788.56,396.0,18,793.79,Informal,1,51,1,0.352,0.2165,1111.28,Bajo,43.83,1,0.4902,0.1798,0.2734,0.1689,0.2857,0.4718,0.2,0.2727,0.25,0.2928,0.0859,0.3175,0.2455
3054,36,2405.32,11255.13,552.0,6,497.14,Dependiente,2,54,1,0.2067,0.7799,1208.18,Bajo,68.08,1,0.3529,0.2066,0.3915,0.4584,0.0,0.2028,0.4,0.2898,0.25,0.156,0.3232,0.3297,0.3369
3055,44,2985.44,6367.46,450.0,12,675.87,Independiente,1,151,1,0.2264,0.1777,1959.57,Bajo,24.34,1,0.5098,0.3102,0.1574,0.2691,0.1429,0.3649,0.2,0.8409,0.25,0.1746,0.0696,0.4249,0.1721
3056,24,2647.1,4145.58,616.0,36,457.74,Independiente,1,65,3,0.1729,0.0435,1839.36,Medio,19.05,0,0.1176,0.2498,0.051,0.5772,0.7143,0.1671,0.2,0.3523,0.75,0.1242,0.0131,0.4096,0.1522
3057,46,2625.41,8143.92,651.0,24,846.68,Dependiente,0,63,0,0.3225,0.1292,1778.73,Medio,15.5,1,0.549,0.2459,0.2425,0.6422,0.4286,0.5198,0.0,0.3409,0.0,0.2651,0.0492,0.402,0.1388
3058,55,1483.22,8499.43,609.0,18,548.7,Independiente,3,121,1,0.3699,0.3184,-115.48,Medio,44.09,1,0.7255,0.042,0.2595,0.5642,0.2857,0.2496,0.6,0.6705,0.25,0.3097,0.1288,0.1622,0.2465
3059,21,2391.78,6805.86,468.0,6,830.32,Dependiente,1,133,1,0.3472,0.4743,1211.46,Bajo,59.73,1,0.0588,0.2042,0.1784,0.3025,0.0,0.5049,0.2,0.7386,0.25,0.2883,0.1945,0.3302,0.3055
3060,58,2775.13,14297.27,705.0,12,965.58,Dependiente,0,9,0,0.3479,0.4293,1809.55,Bueno,40.78,0,0.7843,0.2727,0.5371,0.7424,0.1429,0.6276,0.0,0.0341,0.0,0.289,0.1755,0.4059,0.2341
3061,57,2332.93,16615.79,359.0,24,750.98,Dependiente,1,5,3,0.3219,0.2968,1231.95,Bajo,65.49,1,0.7647,0.1937,0.6482,0.1002,0.4286,0.433,0.2,0.0114,0.75,0.2645,0.1197,0.3328,0.3272
3062,65,2388.49,6076.21,674.0,36,532.07,Informal,1,106,1,0.2228,0.0707,1506.42,Bueno,7.21,0,0.9216,0.2036,0.1435,0.6849,0.7143,0.2345,0.2,0.5852,0.25,0.1712,0.0245,0.3675,0.1076
3063,44,5045.64,7172.77,460.0,24,479.5,Independiente,0,7,1,0.095,0.0592,4566.14,Bajo,3.72,0,0.5098,0.678,0.196,0.2877,0.4286,0.1868,0.0,0.0227,0.25,0.0508,0.0197,0.7548,0.0944
3064,68,4481.63,6276.76,579.0,12,899.38,Independiente,4,97,2,0.2007,0.1167,2182.25,Bajo,20.63,0,0.9804,0.5773,0.1531,0.5086,0.1429,0.5676,0.8,0.5341,0.5,0.1504,0.0439,0.4531,0.1581
3065,34,3226.6,7038.73,431.0,12,364.91,Dependiente,4,49,1,0.1131,0.1818,1461.69,Bajo,15.8,1,0.3137,0.3533,0.1896,0.2339,0.1429,0.0829,0.8,0.2614,0.25,0.0679,0.0713,0.3618,0.1399
3066,37,1777.61,4339.71,780.0,36,1029.74,Informal,1,109,1,0.5793,0.0678,397.87,Excelente,38.34,1,0.3725,0.0946,0.0603,0.8816,0.7143,0.6858,0.2,0.6023,0.25,0.5069,0.0233,0.2272,0.2249
3067,39,2351.0,9443.42,785.0,6,329.56,Dependiente,2,172,1,0.1402,0.6695,1321.44,Excelente,41.31,1,0.4118,0.1969,0.3047,0.8909,0.0,0.0508,0.4,0.9602,0.25,0.0934,0.2767,0.3441,0.236
3068,35,4139.15,6711.8,765.0,18,651.29,Dependiente,0,107,0,0.1573,0.0901,3487.86,Excelente,-9.45,0,0.3333,0.5162,0.1739,0.8538,0.2857,0.3426,0.0,0.5909,0.0,0.1095,0.0327,0.6183,0.0448
3069,38,2803.08,9388.47,525.0,24,766.37,Dependiente,4,65,4,0.2734,0.1396,636.71,Bajo,48.42,1,0.3922,0.2777,0.3021,0.4083,0.4286,0.4469,0.8,0.3523,1.0,0.2188,0.0535,0.2574,0.2628
3070,25,3794.94,4306.41,409.0,36,609.86,Informal,2,157,2,0.1607,0.0315,2485.08,Bajo,15.61,0,0.1373,0.4547,0.0587,0.193,0.7143,0.305,0.4,0.875,0.5,0.1127,0.008,0.4914,0.1392
3071,65,2750.04,8470.87,434.0,24,721.13,Informal,3,69,2,0.2622,0.1283,978.91,Bajo,33.97,1,0.9216,0.2682,0.2581,0.2394,0.4286,0.4059,0.6,0.375,0.5,0.2083,0.0488,0.3007,0.2084
3072,36,3229.71,4774.3,389.0,12,555.65,Informal,1,127,1,0.172,0.1232,2324.06,Bajo,17.38,0,0.3529,0.3538,0.0811,0.1559,0.1429,0.2559,0.2,0.7045,0.25,0.1234,0.0466,0.471,0.1459
3073,22,2278.11,11138.92,772.0,24,480.03,Dependiente,0,53,2,0.2107,0.2037,1798.08,Excelente,21.6,1,0.0784,0.1839,0.3859,0.8668,0.4286,0.1873,0.0,0.2841,0.5,0.1598,0.0805,0.4044,0.1618
3074,53,6849.330399999998,7262.88,579.0,12,478.37,Dependiente,2,61,2,0.0698,0.0884,5670.96,Bajo,5.88,0,0.6863,1.0,0.2003,0.5086,0.1429,0.1858,0.4,0.3295,0.5,0.0271,0.032,0.8947,0.1026
3075,42,2113.76,9362.1,627.0,24,884.65,Dependiente,4,4,0,0.4185,0.1845,-170.89,Medio,31.46,1,0.4706,0.1546,0.3008,0.5976,0.4286,0.5542,0.8,0.0057,0.0,0.3555,0.0724,0.1552,0.1989
3076,47,2727.08,11827.04,661.0,24,783.97,Independiente,1,46,0,0.2875,0.1807,1593.11,Medio,16.0,1,0.5686,0.2641,0.4189,0.6608,0.4286,0.4629,0.2,0.2443,0.0,0.2321,0.0708,0.3785,0.1407
3077,68,6155.17,7729.73,310.0,24,412.18,Independiente,0,91,2,0.067,0.0523,5742.99,Bajo,12.97,0,0.9804,0.8761,0.2226,0.0093,0.4286,0.1258,0.0,0.5,0.5,0.0245,0.0168,0.9038,0.1293
3078,35,1635.89,13287.04,710.0,24,374.03,Dependiente,2,133,1,0.2286,0.3384,561.86,Bueno,27.32,0,0.3333,0.0693,0.4888,0.7517,0.4286,0.0912,0.4,0.7386,0.25,0.1766,0.1373,0.2479,0.1833
3079,31,2294.53,9137.28,387.0,18,368.57,Dependiente,1,82,0,0.1606,0.2212,1575.96,Bajo,16.91,0,0.2549,0.1869,0.2901,0.1522,0.2857,0.0862,0.2,0.4489,0.0,0.1126,0.0879,0.3763,0.1441
3080,39,2917.59,9782.88,832.0,48,612.68,Dependiente,3,12,1,0.21,0.0699,1254.91,Excelente,1.11,1,0.4118,0.2981,0.321,0.9781,1.0,0.3076,0.6,0.0511,0.25,0.1591,0.0242,0.3357,0.0846
3081,38,1882.93,7840.63,323.0,18,578.51,Dependiente,2,157,4,0.3072,0.2313,604.42,Bajo,65.69,1,0.3922,0.1134,0.228,0.0334,0.2857,0.2766,0.4,0.875,1.0,0.2507,0.0922,0.2533,0.3279
3082,50,4719.62,9550.79,534.0,36,484.18,Dependiente,4,40,1,0.1026,0.0562,2835.44,Bajo,0.73,0,0.6275,0.6198,0.3099,0.425,0.7143,0.1911,0.8,0.2102,0.25,0.058,0.0184,0.5357,0.0832
3083,26,3366.52,11323.03,746.0,24,793.78,Dependiente,0,52,0,0.2358,0.1401,2572.74,Excelente,4.08,0,0.1569,0.3782,0.3947,0.8185,0.4286,0.4718,0.0,0.2784,0.0,0.1834,0.0537,0.5025,0.0958
3084,26,3607.7,11509.31,781.0,24,682.59,Dependiente,2,129,0,0.1892,0.1329,2225.11,Excelente,-3.84,0,0.1569,0.4213,0.4036,0.8835,0.4286,0.371,0.4,0.7159,0.0,0.1395,0.0507,0.4585,0.0659
3085,42,3935.51,7685.85,774.0,18,498.07,Independiente,0,75,0,0.1266,0.1085,3437.44,Excelente,-10.87,0,0.4706,0.4798,0.2205,0.8705,0.2857,0.2036,0.0,0.4091,0.0,0.0806,0.0404,0.6119,0.0394
3086,33,4181.14,6203.43,537.0,18,394.7,Independiente,0,87,1,0.0944,0.0824,3786.44,Bajo,1.1,0,0.2941,0.5237,0.1496,0.4306,0.2857,0.1099,0.0,0.4773,0.25,0.0503,0.0294,0.6561,0.0845
3087,69,5557.76,11403.74,618.0,18,523.15,Dependiente,1,34,0,0.0941,0.114,4684.61,Medio,-6.76,0,1.0,0.7694,0.3986,0.5809,0.2857,0.2264,0.2,0.1761,0.0,0.05,0.0427,0.7698,0.0549
3088,37,4451.71,8417.36,772.0,18,531.51,Dependiente,1,165,1,0.1194,0.105,3570.2,Excelente,-5.29,0,0.3725,0.572,0.2556,0.8668,0.2857,0.234,0.2,0.9205,0.25,0.0738,0.039,0.6288,0.0605
3089,32,1515.94,4272.69,579.0,12,637.0,Independiente,4,171,0,0.4202,0.2349,-521.06,Bajo,34.8,0,0.2745,0.0479,0.0571,0.5086,0.1429,0.3296,0.8,0.9545,0.0,0.3571,0.0937,0.1108,0.2115
3090,63,4460.5,7709.5,491.0,12,578.95,Dependiente,2,56,1,0.1298,0.144,3181.55,Bajo,11.93,0,0.8824,0.5735,0.2217,0.3452,0.1429,0.277,0.4,0.3011,0.25,0.0836,0.0554,0.5796,0.1254
3091,19,2998.54,9092.43,773.0,18,542.88,Dependiente,3,90,1,0.181,0.1685,1405.66,Excelente,7.16,0,0.0196,0.3125,0.2879,0.8686,0.2857,0.2443,0.6,0.4943,0.25,0.1318,0.0657,0.3547,0.1074
3092,31,3666.87,6623.08,492.0,48,977.77,Dependiente,4,104,0,0.2666,0.0376,1289.1,Bajo,8.25,1,0.2549,0.4319,0.1697,0.3471,1.0,0.6386,0.8,0.5739,0.0,0.2124,0.0106,0.34,0.1115
3093,62,2045.65,3185.41,561.0,36,517.71,Independiente,0,111,2,0.2531,0.0433,1527.94,Bajo,20.48,1,0.8627,0.1424,0.005,0.4751,0.7143,0.2215,0.0,0.6136,0.5,0.1997,0.013,0.3702,0.1576
3094,68,4166.4,9477.33,313.0,24,1376.2727999999997,Dependiente,3,172,2,0.3303,0.0948,1740.13,Bajo,41.23,0,0.9804,0.521,0.3063,0.0148,0.4286,1.0,0.6,0.9602,0.5,0.2724,0.0347,0.3971,0.2357
3095,44,3125.37,8439.63,744.0,18,701.45,Dependiente,1,177,3,0.2244,0.15,2073.92,Excelente,25.73,0,0.5098,0.3352,0.2566,0.8148,0.2857,0.3881,0.2,0.9886,0.75,0.1727,0.0579,0.4393,0.1773
3096,28,2317.85,5785.07,551.0,6,903.01,Dependiente,0,110,2,0.3896,0.416,1414.84,Bajo,64.37,0,0.1961,0.191,0.1295,0.4566,0.0,0.5708,0.0,0.608,0.5,0.3282,0.1699,0.3559,0.3229
3097,20,6080.92,6735.04,555.0,6,608.47,Dependiente,0,89,1,0.1001,0.1846,5472.45,Bajo,9.09,0,0.0392,0.8628,0.175,0.464,0.0,0.3038,0.0,0.4886,0.25,0.0556,0.0725,0.8696,0.1147
3098,59,2743.74,3748.24,588.0,48,1059.78,Dependiente,2,102,1,0.3863,0.0285,983.96,Medio,23.69,0,0.8039,0.2671,0.032,0.5253,1.0,0.713,0.4,0.5625,0.25,0.3251,0.0067,0.3014,0.1697
3099,60,1247.7975999999999,6646.2,340.0,18,584.37,Informal,4,103,2,0.4683,0.2959,-736.57,Bajo,71.19,1,0.8235,0.0,0.1708,0.065,0.2857,0.2819,0.8,0.5682,0.5,0.4024,0.1194,0.0836,0.3486
3100,56,3415.93,5363.88,687.0,36,421.61,Independiente,1,96,1,0.1234,0.0436,2644.32,Bueno,-5.25,0,0.7451,0.3871,0.1094,0.709,0.7143,0.1343,0.2,0.5284,0.25,0.0776,0.0131,0.5115,0.0606
3101,29,3010.11,4691.54,741.0,6,401.71,Dependiente,2,73,4,0.1335,0.2598,1908.4,Excelente,35.28,0,0.2157,0.3146,0.0772,0.8092,0.0,0.1163,0.4,0.3977,1.0,0.0871,0.1042,0.4184,0.2133
3102,68,6540.99,6303.53,693.0,6,927.27,Independiente,1,93,1,0.1418,0.1606,5263.72,Bueno,5.76,0,0.9804,0.945,0.1544,0.7201,0.0,0.5928,0.2,0.5114,0.25,0.0949,0.0624,0.8431,0.1021
3103,37,2218.11,6718.89,712.0,48,373.61,Informal,0,79,1,0.1684,0.0631,1844.5,Bueno,0.09,0,0.3725,0.1732,0.1742,0.7554,1.0,0.0908,0.0,0.4318,0.25,0.12,0.0213,0.4103,0.0807
3104,69,1405.5,13024.9,723.0,18,537.47,Independiente,2,169,2,0.3824,0.5148,168.03,Bueno,63.69,1,1.0,0.0282,0.4762,0.7758,0.2857,0.2394,0.4,0.9432,0.5,0.3215,0.2116,0.1981,0.3204
3105,40,3027.87,10961.02,735.0,48,390.79,Independiente,1,4,1,0.1291,0.0754,2287.08,Bueno,-2.52,0,0.4314,0.3178,0.3774,0.7981,1.0,0.1064,0.2,0.0057,0.25,0.083,0.0265,0.4663,0.0709
3106,66,1679.59,10838.25,581.0,36,647.64,Independiente,4,91,2,0.3856,0.1792,-368.05,Medio,44.14,0,0.9412,0.0771,0.3715,0.5123,0.7143,0.3393,0.8,0.5,0.5,0.3245,0.0702,0.1302,0.2467
